names,scores,logfoldchanges,pvals,pvals_adj,log2fc
LINC01212,0.032549378,-0.19542833,0.9740339389028492,0.9998517314523426,-0.19542833
RP11-283G6.6,0.03218051,-0.14917073,0.9743280983704752,0.9998517314523426,-0.14917073
RP11-472G21.2,0.032168604,-0.28856623,0.9743375939611327,0.9998517314523426,-0.28856623
RP11-60I3.4,0.032165058,-0.33007073,0.9743404224356487,0.9998517314523426,-0.33007073
LINC01265,0.031993162,0.46798894,0.9744775028188266,0.9998517314523426,0.46798894
CTD-2017F17.1,0.031984042,-0.18219018,0.9744847760805925,0.9998517314523426,-0.18219018
RP3-402G11.27,0.031977963,-0.6425589,0.9744896249229484,0.9998517314523426,-0.6425589
RP11-305L7.6,0.031861044,-0.6004661,0.9745828643039054,0.9998517314523426,-0.6004661
RP11-473C18.3,0.03180531,1.5055991,0.9746273122351424,0.9998517314523426,1.5055991
C1orf189,0.031804804,1.0965323,0.9746277163076063,0.9998517314523426,1.0965323
CTD-2277K2.1,0.03180455,0.8399077,0.9746279183438405,0.9998517314523426,0.8399077
RP1-5O6.5,0.03180455,1.2230344,0.9746279183438405,0.9998517314523426,1.2230344
RP11-650L12.2,0.031804297,1.2186793,0.9746281203800765,0.9998517314523426,1.2186793
RP1-197B17.4,0.031802017,0.0957162,0.9746299387062733,0.9998517314523426,0.0957162
LINC01352,0.031801004,0.14416212,0.974630746851292,0.9998517314523426,0.14416212
CTD-3137H5.1,0.03180075,0.01837945,0.9746309488875508,0.9998517314523426,0.01837945
LINC01114,0.03180075,0.07093248,0.9746309488875508,0.9998517314523426,0.07093248
CTD-2616J11.14,0.031800497,0.11284348,0.9746311509238111,0.9998517314523426,0.11284348
RP11-973D8.4,0.031800244,0.07795492,0.9746313529600732,0.9998517314523426,0.07795492
XKR4,0.031557035,-0.4168872,0.9748253085204961,0.9998517314523426,-0.4168872
RP11-380B4.3,0.031290263,-0.3738028,0.975038055237315,0.9998517314523426,-0.3738028
AC004381.7,0.031200834,-0.12950353,0.9751093752851249,0.9998517314523426,-0.12950353
CTC-366B18.2,0.03119754,-0.36502177,0.9751120018062691,0.9998517314523426,-0.36502177
RP11-154D17.1,0.031185633,-1.5799946,0.9751214976926574,0.9998517314523426,-1.5799946
CDK5R2,0.031024506,1.6977644,0.975249995565247,0.9998517314523426,1.6977644
CH17-302M23.1,0.031023746,1.0169228,0.9752506016888123,0.9998517314523426,1.0169228
CHRM5,0.031021466,0.5215411,0.9752524200595938,0.9998517314523426,0.5215411
RP11-562A8.5,0.031021213,0.7335076,0.9752526221007997,0.9998517314523426,0.7335076
AC007879.4,0.031020453,0.39729902,0.9752532282244268,0.9998517314523426,0.39729902
RP11-218E20.5,0.031019947,0.4297128,0.9752536323068529,0.9998517314523426,0.4297128
RP11-400L8.2,0.031019187,0.0590171,0.9752542384305039,0.9998517314523426,0.0590171
RP11-90E5.1,0.031016907,-0.074809186,0.9752560568015426,0.9998517314523426,-0.074809186
RP11-307N16.6,0.030930264,-0.47675112,0.975325154996218,0.9998517314523426,-0.47675112
LDLRAD2,0.03067502,-0.5810362,0.9755287128867208,0.9998517314523426,-0.5810362
CTD-2503I6.1,0.030410277,-0.7772727,0.9757398490573376,0.9998517314523426,-0.7772727
RHD,0.030406477,-0.69052213,0.9757428797324841,0.9998517314523426,-0.69052213
RP11-616M22.12,0.030240411,0.67899257,0.9758753205778071,0.9998517314523426,0.67899257
RP11-680C21.1,0.030238638,0.16024378,0.9758767349001172,0.9998517314523426,0.16024378
RP11-50D9.3,0.030237623,0.43769348,0.9758775430843284,0.9998517314523426,0.43769348
RP11-432J24.3,0.03023433,-0.094633,0.9758801696831859,0.9998517314523426,-0.094633
HNRNPCL2,0.030234076,-0.22520478,0.9758803717292628,0.9998517314523426,-0.22520478
RP11-61L19.2,0.029455807,0.17206775,0.9765010645194117,0.9998517314523426,0.17206775
CLEC18B,0.029453527,0.37501994,0.9765028829764084,0.9998517314523426,0.37501994
DOCK4-AS1,0.029452007,0.10878098,0.9765040952811408,0.9998517314523426,0.10878098
SLC35G6,0.029447954,-0.29401967,0.9765073280940257,0.9998517314523426,-0.29401967
RP11-91I20.3,0.029269854,1.7054827,0.9766493701903685,0.9998517314523426,1.7054827
TRIM74,0.0292696,1.9340893,0.9766495722422431,0.9998517314523426,1.9340893
RP11-81K2.1,0.029269094,1.2365295,0.9766499763459968,0.9998517314523426,1.2365295
RP11-809C18.3,0.029269094,1.6349332,0.9766499763459968,0.9998517314523426,1.6349332
RP11-10O17.3,0.029268587,1.2631844,0.9766503804497565,0.9998517314523426,1.2631844
NUCB1-AS1,0.02926808,1.2605994,0.9766507845535222,0.9998517314523426,1.2605994
RP1-167F1.2,0.02926808,1.2024307,0.9766507845535222,0.9998517314523426,1.2024307
RP11-196H14.2,0.02926808,1.561761,0.9766507845535222,0.9998517314523426,1.561761
PP2D1,0.029267827,1.0280352,0.9766509866054073,0.9998517314523426,1.0280352
RP11-697M17.2,0.029267574,0.2894544,0.976651188657294,0.9998517314523426,0.2894544
RP11-864G5.3,0.029267574,0.9536492,0.976651188657294,0.9998517314523426,0.9536492
RP11-148K1.10,0.02926732,0.7563523,0.976651390709182,0.9998517314523426,0.7563523
RP11-831F12.2,0.029267067,0.5780201,0.9766515927610716,0.9998517314523426,0.5780201
RP11-557C18.3,0.029267067,0.5943227,0.9766515927610716,0.9998517314523426,0.5943227
RP11-295I5.4,0.029267067,0.22658843,0.9766515927610716,0.9998517314523426,0.22658843
RP11-266A24.1,0.029267067,1.1426646,0.9766515927610716,0.9998517314523426,1.1426646
RP1-41P2.7,0.029266814,0.78669095,0.9766517948129627,0.9998517314523426,0.78669095
RP11-173P15.9,0.029266814,0.31927145,0.9766517948129627,0.9998517314523426,0.31927145
RP5-1042K10.14,0.02926656,0.4623854,0.9766519968648553,0.9998517314523426,0.4623854
RP11-562A8.4,0.02926656,0.6059475,0.9766519968648553,0.9998517314523426,0.6059475
RP13-228J13.1,0.029266307,0.28902805,0.9766521989167494,0.9998517314523426,0.28902805
RP11-343N15.2,0.029266307,0.19065331,0.9766521989167494,0.9998517314523426,0.19065331
AC104532.2,0.029266307,0.0067748134,0.9766521989167494,0.9998517314523426,0.0067748134
RP11-709D24.5,0.029266307,0.20565054,0.9766521989167494,0.9998517314523426,0.20565054
RP11-500G22.4,0.029266054,0.08151291,0.9766524009686449,0.9998517314523426,0.08151291
RP11-179A10.1,0.029266054,0.5984566,0.9766524009686449,0.9998517314523426,0.5984566
RP11-30K9.5,0.029265547,-0.3643526,0.9766528050724406,0.9998517314523426,-0.3643526
RP11-647K16.1,0.02914052,-1.2444556,0.9767525178669204,0.9998517314523426,-1.2444556
DRC1,0.02906034,0.11588419,0.9768164676011877,0.9998517314523426,0.11588419
RP11-43F13.4,0.028869191,0.031163549,0.97696891709404,0.9998517314523426,0.031163549
AP001065.15,0.028861212,0.13114811,0.9769752818029294,0.9998517314523426,0.13114811
RP11-33A14.1,0.02884183,-0.21056783,0.9769907389591914,0.9998517314523426,-0.21056783
RP11-308N19.1,0.028673736,-0.28946596,0.9771248023691179,0.9998517314523426,-0.28946596
LA16c-60D12.2,0.02866487,-0.34637716,0.9771318743077372,0.9998517314523426,-0.34637716
C15orf38-AP3S2,0.02849019,1.9468286,0.9772711918643289,0.9998517314523426,1.9468286
RP11-356K23.1,0.028487403,1.1063306,0.9772734144850751,0.9998517314523426,1.1063306
CTB-118N6.2,0.028487403,1.0365368,0.9772734144850751,0.9998517314523426,1.0365368
MLANA,0.028486643,1.0313798,0.9772740206544002,0.9998517314523426,1.0313798
RP11-714L20.1,0.028485376,0.26897776,0.9772750309366377,0.9998517314523426,0.26897776
LINC00359,0.028484363,0.03189057,0.977275839162454,0.9998517314523426,0.03189057
CTC-454I21.3,0.028484363,0.57653874,0.977275839162454,0.9998517314523426,0.57653874
CTD-3193O13.13,0.02848411,0.49876806,0.9772760412189117,0.9998517314523426,0.49876806
RP11-354M20.3,0.028483856,0.2055289,0.9772762432753709,0.9998517314523426,0.2055289
RP11-661A12.9,0.028483856,0.14004137,0.9772762432753709,0.9998517314523426,0.14004137
RP4-660H19.1,0.028482843,0.031570956,0.9772770515012221,0.9998517314523426,0.031570956
RP5-1092A11.5,0.028482843,0.32371587,0.9772770515012221,0.9998517314523426,0.32371587
RP11-764E7.1,0.028482843,-0.15262972,0.9772770515012221,0.9998517314523426,-0.15262972
POU3F3,0.028482337,-0.051951703,0.9772774556141566,0.9998517314523426,-0.051951703
GLRA1,0.02848183,-0.24084164,0.9772778597270968,0.9998517314523426,-0.24084164
WWC3-AS1,0.028481577,-0.32355082,0.977278061783569,0.9998517314523426,-0.32355082
RP11-304M2.5,0.02806318,-0.18581398,0.9776117600273058,0.9998517314523426,-0.18581398
RP11-459F6.3,0.028045448,-0.6728538,0.9776259041512471,0.9998517314523426,-0.6728538
ANO4,0.028045194,-0.769421,0.9776261062102115,0.9998517314523426,-0.769421
RP11-161I6.2,0.027889134,-0.10461477,0.9777505748046148,0.9998517314523426,-0.10461477
RP4-591N18.2,0.027885841,0.0051233033,0.9777532015827469,0.9998517314523426,0.0051233033
RP5-940J5.8,0.027884068,-0.4007761,0.977754616001841,0.9998517314523426,-0.4007761
RP11-24N18.1,0.027881533,-0.34108442,0.9777566366006682,0.9998517314523426,-0.34108442
FGF17,0.027877986,-0.33964774,0.9777594654392662,0.9998517314523426,-0.33964774
AC010987.6,0.027705967,0.9577802,0.9778966644463449,0.9998517314523426,0.9577802
RP11-527F13.1,0.027701408,-0.03900657,0.9779003015423399,0.9998517314523426,-0.03900657
RP11-33B1.4,0.027700901,-0.4409325,0.9779007056641454,0.9998517314523426,-0.4409325
RP11-490B18.6,0.027699128,-0.3237107,0.9779021200905097,0.9998517314523426,-0.3237107
CELA2A,0.027698113,-0.4764569,0.9779029283341776,0.9998517314523426,-0.4764569
RP11-702F3.1,0.027698113,-0.4587928,0.9779029283341776,0.9998517314523426,-0.4587928
SLC22A2,0.027696593,-0.8132639,0.9779041406997219,0.9998517314523426,-0.8132639
HSFX1,0.027696593,-0.42678773,0.9779041406997219,0.9998517314523426,-0.42678773
RP11-15E1.5,0.027696593,-0.70353264,0.9779041406997219,0.9998517314523426,-0.70353264
AC005477.1,0.027417917,-0.9638896,0.9781264085757663,0.9998517314523426,-0.9638896
CTD-2623N2.11,0.027256917,-0.8364608,0.9782548195647115,0.9998517314523426,-0.8364608
AC004067.5,0.027110105,-0.04602425,0.9783719155211489,0.9998517314523426,-0.04602425
VPS13A-AS1,0.027093638,-0.39962408,0.978385049695508,0.9998517314523426,-0.39962408
LINC01340,0.02708629,-0.7044303,0.978390909559805,0.9998517314523426,-0.7044303
RP11-567M16.3,0.026953286,-0.60683995,0.9784969935113429,0.9998517314523426,-0.60683995
RP1-68D18.4,0.026922503,0.5309733,0.9785215444229581,0.9998517314523426,0.5309733
RP11-61E11.2,0.026917437,0.019032039,0.9785255857272325,0.9998517314523426,0.019032039
SNAP91,0.026915157,-0.21525076,0.9785274043143357,0.9998517314523426,-0.21525076
RP11-344A16.2,0.026912624,-0.96342796,0.9785294249668036,0.9998517314523426,-0.96342796
PTCHD1-AS,0.026911864,-1.0195258,0.9785300311625708,0.9998517314523426,-1.0195258
RP11-493L12.3,0.026911864,-0.91513604,0.9785300311625708,0.9998517314523426,-0.91513604
AC011997.1,0.026587712,-1.2695819,0.9787885747831137,0.9998517314523426,-1.2695819
RP3-441A12.1,0.026190976,-0.823733,0.9791050133812911,0.9998517314523426,-0.823733
ERICH1-AS1,0.026141575,0.5905529,0.9791444168862375,0.9998517314523426,0.5905529
TISP43,0.02613448,-0.13994935,0.9791500748295897,0.9998517314523426,-0.13994935
LINC00563,0.0261322,-0.41988173,0.9791518934544614,0.9998517314523426,-0.41988173
RP1-45N11.1,0.02612384,-1.3563894,0.9791585617465844,0.9998517314523426,-1.3563894
C12orf74,0.026095973,-1.082163,0.9791807893975106,0.9998517314523426,-1.082163
RP4-535B20.1,0.026082419,-0.1560213,0.9791916001244867,0.9998517314523426,-0.1560213
TECTA,0.026043657,-0.3296181,0.9792225168040282,0.9998517314523426,-0.3296181
AJ003147.9,0.025951313,0.061687466,0.9792961713721238,0.9998517314523426,0.061687466
OR52H1,0.025950806,0.4549105,0.9792965755129026,0.9998517314523426,0.4549105
ISPD-AS1,0.025950553,1.0849438,0.979296777583294,0.9998517314523426,1.0849438
RP11-526A4.1,0.0259503,0.69398487,0.9792969796536868,0.9998517314523426,0.69398487
RP11-474C8.8,0.025950046,0.6184364,0.9792971817240809,0.9998517314523426,0.6184364
RP11-145M9.6,0.02594954,0.29250163,0.9792975858648729,0.9998517314523426,0.29250163
RP11-483A20.3,0.02594954,0.43726453,0.9792975858648729,0.9998517314523426,0.43726453
AC105339.1,0.025949286,-0.12144455,0.979297787935271,0.9998517314523426,-0.12144455
SLC34A1,0.025949033,0.6131491,0.9792979900056703,0.9998517314523426,0.6131491
CTD-2117L12.1,0.02594878,0.019093927,0.979298192076071,0.9998517314523426,0.019093927
RP5-1029F21.3,0.02594878,0.021444032,0.979298192076071,0.9998517314523426,0.021444032
AB015752.3,0.025948526,-0.64821565,0.979298394146473,0.9998517314523426,-0.64821565
GS1-166A23.1,0.025948526,0.355695,0.979298394146473,0.9998517314523426,0.355695
LINC01502,0.025948273,-0.032207046,0.9792985962168764,0.9998517314523426,-0.032207046
SLC25A2,0.02594802,0.24359192,0.9792987982872811,0.9998517314523426,0.24359192
HORMAD2,0.02594802,-0.40007052,0.9792987982872811,0.9998517314523426,-0.40007052
RP11-439C8.2,0.025947766,0.13766223,0.9792990003576871,0.9998517314523426,0.13766223
AC004237.1,0.02594726,-0.34013566,0.9792994044985032,0.9998517314523426,-0.34013566
NCBP2-AS1,0.025689738,-0.69222707,0.9795048097535802,0.9998517314523426,-0.69222707
FOXG1,0.025577633,0.4714489,0.9795942266327975,0.9998517314523426,0.4714489
CTD-2373H9.5,0.025351018,-0.044319857,0.9797749808574697,0.9998517314523426,-0.044319857
ITCH-AS1,0.025347725,-0.3087533,0.9797776078130748,0.9998517314523426,-0.3087533
CLDN22,0.025344178,-0.4184341,0.9797804368424331,0.9998517314523426,-0.4184341
EFCAB8,0.025343165,-0.9115715,0.9797812451365822,0.9998517314523426,-0.9115715
AC012360.6,0.025342911,-0.8257544,0.9797814472101226,0.9998517314523426,-0.8257544
CTC-490G23.6,0.02517127,0.9986654,0.9799183523313486,0.9998517314523426,0.9986654
RP11-20I23.1,0.02516975,0.8236977,0.9799195647778749,0.9998517314523426,0.8236977
RP11-474N24.6,0.025168737,0.55007154,0.9799203730755848,0.9998517314523426,0.55007154
RP5-1021I20.8,0.02516823,0.67808723,0.9799207772244475,0.9998517314523426,0.67808723
RP11-855A2.5,0.025166964,0.4464228,0.9799217875966268,0.9998517314523426,0.4464228
RP11-227D13.4,0.02516595,0.113866836,0.9799225958943935,0.9998517314523426,0.113866836
HCCAT5,0.02516595,0.21753569,0.9799225958943935,0.9998517314523426,0.21753569
TMEM212,0.025165698,-0.08748014,0.9799227979688384,0.9998517314523426,-0.08748014
AP000355.2,0.025164938,-0.33537653,0.9799234041921807,0.9998517314523426,-0.33537653
RP11-84D1.2,0.025162658,-0.8966092,0.9799252228622775,0.9998517314523426,-0.8966092
AANAT,0.024898928,-0.8310825,0.9801355830717163,0.9998517314523426,-0.8310825
LOR,0.024745908,-0.38391012,0.9802576370839093,0.9998517314523426,-0.38391012
PRMT8,0.024576675,0.1089464,0.9803926245096714,0.9998517314523426,0.1089464
RGPD6,0.02456578,-0.1775415,0.9804013138392871,0.9998517314523426,-0.1775415
RP3-449M8.9,0.02456274,-0.6746555,0.9804037387688973,0.9998517314523426,-0.6746555
RP11-290M5.4,0.02438692,0.58016485,0.980543980838691,0.9998517314523426,0.58016485
CTD-2541M15.3,0.024385907,0.27295896,0.9805447891520795,0.9998517314523426,0.27295896
RP11-195L15.2,0.024384134,0.0504088,0.9805462037005576,0.9998517314523426,0.0504088
CNTN2,0.02438312,0.25764626,0.980547012014001,0.9998517314523426,0.25764626
PRAP1,0.024382867,-0.31040883,0.9805472140923649,0.9998517314523426,-0.31040883
RP11-493E12.1,0.024381854,-0.10963793,0.9805480224058334,0.9998517314523426,-0.10963793
AC004490.1,0.024381347,-0.09488936,0.980548426562575,0.9998517314523426,-0.09488936
RP11-363D14.1,0.023965105,-0.39273632,0.9808804430030823,0.9998517314523426,-0.39273632
AC092159.2,0.023949144,-0.5788793,0.980893174071057,0.9998517314523426,-0.5788793
RP11-973N13.4,0.023882896,-0.80053777,0.9809460181591589,0.9998517314523426,-0.80053777
CTC-523E23.4,0.02376965,-0.8374332,0.981036348399995,0.9998517314523426,-0.8374332
RP11-781A6.1,0.023608144,0.42349598,0.9811651755061327,0.9998517314523426,0.42349598
CTD-3088G3.6,0.023605864,0.68242043,0.9811669942452729,0.9998517314523426,0.68242043
RP11-1070N10.5,0.02359421,-1.0063578,0.9811762900246292,0.9998517314523426,-1.0063578
RP11-61A14.1,0.02314478,-1.0120107,0.9815347857142863,0.9998517314523426,-1.0120107
RP11-798G7.5,0.02300823,0.20464031,0.9816437093292593,0.9998517314523426,0.20464031
RP11-245G13.2,0.022982387,-1.0539342,0.9816643219999762,0.9998517314523426,-1.0539342
MMP24,0.022915632,-0.37867138,0.981717571455955,0.9998517314523426,-0.37867138
PCDH15,0.022825062,-0.114648685,0.9817898170529807,0.9998517314523426,-0.114648685
LHB,0.022813661,-0.40816495,0.9817989109149496,0.9998517314523426,-0.40816495
PNPLA1,0.022811888,-0.60541224,0.981800325515913,0.9998517314523426,-0.60541224
RP11-411B10.3,0.022634547,1.1364654,0.981941785900503,0.9998517314523426,1.1364654
ANKRD61,0.022634294,1.0853481,0.9819419879871739,0.9998517314523426,1.0853481
CTB-118P15.2,0.022634294,1.2923378,0.9819419879871739,0.9998517314523426,1.2923378
C1QTNF3-AMACR,0.02263328,0.74287057,0.9819427963338692,0.9998517314523426,0.74287057
RP11-488C13.6,0.022633027,1.0318204,0.9819429984205459,0.9998517314523426,1.0318204
OPA1-AS1,0.02263252,0.66735893,0.9819434025939028,0.9998517314523426,0.66735893
TBC1D3B,0.022632267,0.7503277,0.9819436046805831,0.9998517314523426,0.7503277
CTC-360G5.6,0.022631507,0.2421824,0.9819442109406306,0.9998517314523426,0.2421824
RP11-686F15.2,0.022631254,0.57617176,0.9819444130273154,0.9998517314523426,0.57617176
CTD-2647L4.1,0.022631254,0.31124246,0.9819444130273154,0.9998517314523426,0.31124246
RP11-61K9.2,0.022630747,-0.026440596,0.9819448172006885,0.9998517314523426,-0.026440596
SLC25A52,0.022630747,0.05679969,0.9819448172006885,0.9998517314523426,0.05679969
RP11-44N12.5,0.022630494,-0.21297902,0.9819450192873769,0.9998517314523426,-0.21297902
CTD-2245F17.6,0.022630494,-0.56297874,0.9819450192873769,0.9998517314523426,-0.56297874
RP11-281O15.4,0.022629734,-0.4636633,0.9819456255474487,0.9998517314523426,-0.4636633
CTCFL,0.02262948,-0.76975805,0.9819458276341416,0.9998517314523426,-0.76975805
CTD-2207P18.1,0.022628974,-0.93355083,0.981946231807531,0.9998517314523426,-0.93355083
SLC47A2,0.022038179,0.070331536,0.9824175011050288,0.9998517314523426,0.070331536
U91328.22,0.022035139,-0.107732154,0.9824199261774578,0.9998517314523426,-0.107732154
RP11-52J3.2,0.022028804,-0.5167041,0.9824249784122063,0.9998517314523426,-0.5167041
NKAIN4,0.02202475,-0.5159199,0.9824282118428155,0.9998517314523426,-0.5159199
CTB-1144G6.6,0.022019684,-1.1702085,0.9824322536314827,0.9998517314523426,-1.1702085
ARAP1-AS2,0.021851085,0.9142523,0.9825667444059014,0.9998517314523426,0.9142523
RP11-171I2.3,0.021850072,0.3485999,0.9825675527666785,0.9998517314523426,0.3485999
CTD-2192J16.11,0.021849819,0.2723167,0.9825677548568755,0.9998517314523426,0.2723167
AC010746.3,0.021849565,0.20136377,0.9825679569470738,0.9998517314523426,0.20136377
DEC1,0.021849312,0.31294712,0.982568159037273,0.9998517314523426,0.31294712
RP11-84C13.2,0.021847283,-0.44662672,0.9825697757589077,0.9998517314523426,-0.44662672
CTD-2231E14.8,0.021750635,-0.7642812,0.9826468732548448,0.9998517314523426,-0.7642812
RP5-1184F4.7,0.021571014,-0.7291892,0.9827901557938876,0.9998517314523426,-0.7291892
PLPPR1,0.021568734,-0.86184037,0.9827919746167202,0.9998517314523426,-0.86184037
OTUD6A,0.021436742,-0.13295123,0.9828972644017382,0.9998517314523426,-0.13295123
RP11-613M10.9,0.021404568,-1.1318144,0.9829229300951408,0.9998517314523426,-1.1318144
CTC-461F20.1,0.02123356,-1.2087365,0.9830593425411029,0.9998517314523426,-1.2087365
RP11-379H8.1,0.02123356,-0.85927767,0.9830593425411029,0.9998517314523426,-0.85927767
MT1B,0.021063821,-0.14672908,0.9831947450143471,0.9998517314523426,-0.14672908
RP11-242J7.1,0.021063821,-0.40736207,0.9831947450143471,0.9998517314523426,-0.40736207
RP5-837J1.4,0.021062555,-0.61894286,0.9831957554823901,0.9998517314523426,-0.61894286
UNC5C,0.02100188,-0.22907865,0.9832441569331924,0.9998517314523426,-0.22907865
RP1-292L20.3,0.0206871,-0.9852892,0.9834952593915256,0.9998517314523426,-0.9852892
CTD-2283N19.1,0.020598557,-1.5274613,0.9835658917268492,0.9998517314523426,-1.5274613
